Date,min_temp,max_temp,within_day_range_temp,Naive_average_temp,CU,NC,Utah,GDH_10,GDH_7,GDH_4,GDH_0,min_EWMA_2day,min_EWMA_4day,min_EWMA_6day,min_EWMA_8day,min_EWMA_10day,min_EWMA_12day,min_EWMA_14day,min_EWMA_16day,min_EWMA_18day,min_EWMA_20day,min_REWMA_2day,min_REWMA_4day,min_REWMA_6day,min_REWMA_8day,min_REWMA_10day,min_REWMA_12day,min_REWMA_14day,min_REWMA_16day,min_REWMA_18day,min_REWMA_20day,max_EWMA_2day,max_EWMA_4day,max_EWMA_6day,max_EWMA_8day,max_EWMA_10day,max_EWMA_12day,max_EWMA_14day,max_EWMA_16day,max_EWMA_18day,max_EWMA_20day,max_REWMA_2day,max_REWMA_4day,max_REWMA_6day,max_REWMA_8day,max_REWMA_10day,max_REWMA_12day,max_REWMA_14day,max_REWMA_16day,max_REWMA_18day,max_REWMA_20day,mean_EWMA_2day,mean_EWMA_4day,mean_EWMA_6day,mean_EWMA_8day,mean_EWMA_10day,mean_EWMA_12day,mean_EWMA_14day,mean_EWMA_16day,mean_EWMA_18day,mean_EWMA_20day,mean_REWMA_2day,mean_REWMA_4day,mean_REWMA_6day,mean_REWMA_8day,mean_REWMA_10day,mean_REWMA_12day,mean_REWMA_14day,mean_REWMA_16day,mean_REWMA_18day,mean_REWMA_20day,Cultivar.Aromella,Cultivar.Cabernet_Franc,Cultivar.Cabernet_Sauvignon,Cultivar.Cayuga_White,Cultivar.Chambourcin,Cultivar.Chancellor,Cultivar.Chardonnay,Cultivar.Chenin_blanc,Cultivar.Concord,Cultivar.Corot_noir,Cultivar.Gewurztraminer,Cultivar.Gruner_Veltliner,Cultivar.La_Crescent,Cultivar.Lemberger,Cultivar.Malbec,Cultivar.Marechal_Foch,Cultivar.Marquette,Cultivar.Merlot,Cultivar.Niagara,Cultivar.Noiret,Cultivar.Pinot_blanc,Cultivar.Pinot_gris,Cultivar.Pinot_noir,Cultivar.Riesling,Cultivar.Sangiovese,Cultivar.Saperavi,Cultivar.Sauvignon_blanc,Cultivar.St_Croix,Cultivar.Syrah,Cultivar.Tempranillo,Cultivar.Tocai_Fruliano,Cultivar.Traminette,Cultivar.Valvin_Muscat,Cultivar.Vidal,Cultivar.Vignoles,Cultivar.Viognier,Cultivar.Zinfandel,Cultivar.Brianna,Cultivar.Frontenac,Cultivar.Petite_Pearl,Cultivar.Frontenac_blanc,Cultivar.Frontenac_gris,Cultivar.Seyval,Cultivar.St_Pepin,Cultivar.L.Acadie,Cultivar.Aravelle,Cultivar.Aurora,Cultivar.Caminante_blanc,Cultivar.Delaware,Cultivar.Elvira,Cultivar.Fleurtai,Cultivar.Ives,Cultivar.Soreli,Cultivar.Vincent,Cultivar.NY_Muscat,Cultivar.Refosco,Cultivar.Teroldego,Days_in_season
2017-11-18,-3.911275502843836,3.17,7.081275502843836,0.4294958748028977,599.8126761618684,593.5,531.03969399391,0,0,0,0,-2.791253587097825,-2.2526005831450977,-2.3241401148474115,-2.4414379908497144,-2.479048242610413,-2.426527005512491,-2.2988325586953713,-2.1140014158258684,-1.8877939020878736,-1.632794806084894,-1.6419490940943957,-1.2664325364094426,-2.214160979598499,-4.892010934386164,-5.231294599976356,-4.402062049534752,-3.0555432887392135,-2.084399850979075,-2.2316211853389225,-2.270426969051525,3.193592482468671,3.553278322083351,3.7383935344917485,3.868095235742108,4.027595855156844,4.239887190240623,4.503607559056333,4.809412120565906,5.14653543720739,5.505181814441914,1.8946848460508672,5.69450565097875,4.736087383105763,2.5705710909067587,3.5991555810222935,3.8852322063026072,4.812027839886453,5.397011614272629,4.893479408294462,5.016613003585489,0.665518121861983,0.8280192698776841,0.7533362418690659,0.6866771020892024,0.7026330184127527,0.8051077013719145,0.9798158857225433,1.2098555504560078,1.4801401128812612,1.778368049120607,0.2764137952220978,1.8552598658973753,0.9442546509832982,-1.1998651853908022,-1.206016151978175,-0.5674910078915444,0.6116935202074869,1.3864305666533618,1.1229200138558677,1.1724262057943082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
2017-11-19,-6.573561402843062,-0.11000000000000032,6.4635614028430615,-3.015529666341422,603.5457490604704,596,531.03969399391,0,0,0,0,-5.312792130927982,-3.9809849110242834,-3.5382604828461686,-3.359687637959347,-3.2235051808345307,-3.064532297409502,-2.86879640458173,-2.6386555319455383,-2.381032586377893,-2.1033440057761483,-1.5645310939296506,-1.527990684834202,-2.2938939201456954,-2.7337041061111713,-5.232399241820778,-4.522747672175788,-3.8367123479430902,-2.7164917655629996,-2.3052807100428936,-2.13665570491551,0.9911974941562235,2.0879669932500105,2.638852524636963,2.9840740722438617,3.275305699673781,3.57067377635745,3.888459884515489,4.230657753440505,4.593215917501349,4.970402594018875,3.124054538152601,5.010842751631251,5.342522336348067,4.113591402594404,3.190079043471692,4.026183516539445,4.646185969099754,4.88727982950898,5.285653456329104,4.8141512144892245,-1.7885137369402868,-0.7094003046099584,-0.32348258904821625,-0.13603551311760298,0.026603439366539083,0.21731733710832418,0.44710314544734797,0.71275140730336906,1.0069117150683473,1.3218063619337472,0.7446469571993256,1.4571577691771458,1.2396007148839505,0.42890961981746595,-1.315434427344027,-0.6240493990617274,0.07766788059223212,0.863444366925961,1.2677790286871369,1.130549072614645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2017-11-20,-2.0737887149809806,9.94,12.01378871498098,2.34077026738083,615.9220382635788,606.5,540.2624503037575,0,0,0,0,-3.153456520296648,-3.2181064326069624,-3.119839977741829,-3.0739323217419328,-3.014465823406612,-2.912110207805114,-2.76279537930163,-2.572200612302649,-2.34869112623085,-2.1005292161766085,-4.438174885742619,-2.31858629784388,-1.6871765538345906,-2.297085322989729,-4.492908930492174,-4.957136968199862,-4.322155652257421,-3.1566749941220094,-2.2674718230516495,-2.3730156297675515,6.957065831385407,5.228780195950006,4.724894660454973,4.5298353895230035,4.487068299733093,4.550570118456304,4.695331899913424,4.902345076565152,5.15603529460647,5.4436975850646965,3.0321636144578017,2.7247379193854186,5.435531270887294,4.9089032319070895,3.0834299420209565,3.79821688318298,4.002522272038179,4.797583806776844,5.319259745308999,4.8703776581196685,0.9643422659404576,0.510667924186357,0.4377325127886541,0.4143657714376043,0.44736104446004654,0.5440024033040943,0.6995920950384789,0.9042830379007174,1.1473178784696614,1.418850543404898,-0.24171584401368013,0.2503834843921496,1.5552081304207248,0.9962786064077642,-0.7900759793078613,-0.9508541709273881,-0.46759127936351247,0.5500342645853326,1.2545507105692573,1.0343859420449746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2017-11-21,-5.53216825603857,7.28,12.812168256038571,-0.34658243670281574,625.6550935243419,615.5,547.4569074516243,0,0,0,0,-4.739264344124596,-4.143731161979606,-3.809076628683755,-3.620206973807852,-3.4722299020669682,-3.315196061379492,-3.1320450961998887,-2.9204320998009927,-2.6837939820000836,-2.427351981877748,-5.491973651540185,-2.743871766955288,-2.0124090498595053,-2.377730092920935,-2.7255365076351827,-4.908193923931391,-4.411980964141784,-3.8471724061497423,-2.8467378620460035,-2.453805146021486,7.172355277128469,6.049268117570004,5.454924757467838,5.140983080740114,4.994874063417985,4.970482407924565,5.039954313258301,5.182069185204545,5.379610526753157,5.618583529344249,2.7564908433734043,3.687896532309031,4.921743779242211,5.391447012451972,4.397525484692281,3.4997108619435218,4.139833390813283,4.65192831434709,4.860349127110058,5.218838464237528,0.09039246417827543,0.16776777983068789,0.2136425272196627,0.24526616962862205,0.303007684248617,0.40698935099533895,0.5601021574729729,0.7571223938297135,0.9900652137146639,1.2507140691089251,-1.5841392816468354,0.3891076644979267,1.1963261781979269,1.222104067886649,0.5678131372058894,-0.9939851269447606,-0.500079190580124,0.07899080950249115,0.7775770218587148,1.15467726354549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2017-11-22,-8.979388319226373,-1.2800000000000002,7.699388319226373,-4.366534701694298,627.6808365697792,615.5,547.4569074516243,0,0,0,0,-7.566013660859114,-6.077994024878313,-5.28630854026736,-4.811136161678634,-4.473531432459588,-4.186610254894397,-3.9116908592700863,-3.6332504785569197,-3.3464881227607455,-3.051355442577617,-3.3287981489344327,-4.48798014624337,-2.6805337636754336,-1.9683137377773574,-2.384129098879397,-4.24420997504628,-4.762500105695384,-4.26928461098305,-3.250457898596071,-2.4356102930270667,1.5374517590428232,3.117560870542002,3.530660541048456,3.714097951686755,3.85398787006926,4.008869729782324,4.197293738157194,4.4218257516510695,4.678598892358088,4.961575574168607,8.489472530120214,4.033160887181718,3.514441290939096,5.471860444581107,5.079197814623899,3.4687492004787073,3.964423143246096,4.0948520895933695,4.778037259711241,5.241874092052005,-2.8808923130701065,-1.6459532127793064,-1.094979538184326,-0.7795784684431379,-0.5460000222864585,-0.32739896480306674,-0.0967827570826632,0.15433920612100627,0.4262125910400364,0.7157379956990944,1.2786414877423373,-0.17670613104067454,0.3679289709352417,1.4425388941279733,1.0399675750846602,-0.5057010693880309,-0.7575339654692824,-0.39339073860445295,0.49093665566789596,1.1309359510040562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
2017-11-23,-1.85072078291503,6.33,8.18072078291503,1.8199349287478654,644.083390384687,630.5,558.0214688505735,0,0,0,0,-3.755818408896392,-4.387084728093,-4.304712038166694,-4.1532660775089445,-3.9966567689060315,-3.8272426438206484,-3.6368948490894124,-3.4235411025990503,-3.1890389290927756,-2.937009284514513,-5.838817016841337,-4.872449908509727,-3.0804840314749002,-2.2809475732073725,-2.4661958701347055,-2.7529600008094883,-4.691142627852142,-4.340083742446248,-3.8707536038527834,-2.9715997458089007,4.7324839196809405,4.402536522325201,4.3304718150346115,4.295409517978587,4.304171893693031,4.365966694431197,4.4816545730695685,4.64631683969212,4.852430587899342,5.091901709962073,5.58841759036064,4.608601478636197,4.408217807314735,5.115249143032853,5.4923528845403204,4.613976327838472,3.7374113191301106,4.226165701539152,4.647218113794916,4.823123996478532,0.25299251480854135,-0.2595979561684376,-0.2621468333465571,-0.20190882462291498,-0.11583003118930862,0.0029600957432305286,0.15877960102807395,0.35029164407710733,0.5729202055355973,0.8208996083704059,-0.8456160715346479,-0.5808408016030561,0.4981816736159448,1.1540034321709032,1.2253182603853254,0.6570036459268254,-0.7642878197211966,-0.411653522890975,0.06835741778098453,0.691157939045655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
2017-11-24,0.36062178229918995,17.61,17.24937821770081,7.342490650678328,657.2342416072879,642.5,567.4788674328865,0,0,0,0,-1.0115249480993376,-2.488002123936124,-2.9717595180335845,-3.15017988644047,-3.2044243050505363,-3.182955809032981,-3.1038926315709325,-2.97834546908161,-2.815390433156779,-2.6229491829132083,-6.452114538446869,-3.73837557895417,-4.261593964855593,-2.8349048040324263,-2.167419988848316,-2.478612756040991,-4.095917548629472,-4.634280702233297,-4.2459798078472355,-3.3459662925918976,13.317494639893646,9.685521913395121,8.124622725024722,7.254207402872234,6.723413367567025,6.403510279903321,6.232100629993626,6.171456035022459,6.195332631278358,6.284101547108542,2.205252771081919,7.754335797726996,4.903504930240629,4.165320326756525,5.5773201922159465,5.211062932900012,3.747782291303974,4.085654461744372,4.1551261271825535,4.74555810137101,4.979324605388399,2.781237486570269,1.9106067335176955,1.4746243921106945,1.240228274604807,1.1321186426563226,1.1166077409814412,1.172903291912545,1.2855065681822007,1.4420035171616363,-1.8436833411983122,1.0422851082225213,0.2023229999399913,0.5501989281184071,1.3974818346838391,1.0595282785041715,-0.31578633913880017,-0.6229909054363592,-0.3497008178100257,0.4255934974209161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2017-11-25,-1.631763559017993,8.94,10.571763559017992,3.208061363319413,674.9897557806165,658.5,579.3339701435514,0,0,0,0,-1.425017355378441,-2.1455066979688717,-2.5889035297434155,-2.8127540359021417,-2.918485987590074,-2.9443108474922135,-2.907608755230541,-2.819924067897655,-2.690798130615854,-2.528550552066045,-1.3975669768878614,-4.848100154936296,-4.401721349660296,-3.1646895782769,-2.454825472198541,-2.562937142915625,-2.811276427903446,-4.555341634307542,-4.305707888181138,-3.911021228242201,10.399164879964548,9.387313148037073,8.357587660731944,7.628827980011738,7.126429118918475,6.793739467610503,6.59315387932781,6.497167089725699,6.484244985880636,6.537044256907729,9.175758313245757,6.297226329544993,5.5969069023368805,4.989697562972675,5.3233913460417135,5.573074375245469,4.759748797658432,3.905075056643622,4.278082142145207,4.625090533094274,3.7984824440090748,2.9519670372699265,2.2813080563181862,1.8598326079348542,1.5980161089165534,1.4514944458352597,1.3954682239598375,1.4123336532545294,1.4878807571440125,1.610199502509996,3.202019379793658,0.17662833545031545,0.11145384999482877,0.6953137035140995,1.1630526843963103,1.214735330735536,0.6972583784736521,-0.6109051711169617,-0.36067504855761257,0.040618057390839624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2017-11-26,-5.212955888487636,9.56,14.772955888487637,1.9117895443273265,688.449219448234,670.5,590.668549682865,0,0,0,0,-3.950309710784571,-3.3724863741763778,-3.3386327750989073,-3.3461322253655847,-3.3356623332078126,-3.293333161491509,-3.2149883729981537,-3.101457223261182,-2.9562884209181473,-2.784208203153816,-0.4912593648335243,-4.392054754201447,-3.53298532838719,-4.032398258349395,-2.9243206292827315,-2.336073471459655,-2.5881082095753265,-4.021373099841948,-4.56124922278558,-4.250988634383492,9.83972162665485,9.456387888822244,8.70113404337996,8.057977317786907,7.568896551842388,7.219318011055041,6.988733362084102,6.857500373287381,6.8080086715774115,6.824944803868897,14.867274939737268,5.642043882574988,7.879669663271632,5.50961115239344,4.630811645162095,5.65726971619919,5.287402458836652,3.9364183975294385,4.16020945298582,4.182468483946303,2.5406871775545756,2.5358960400928865,2.175731338606512,1.871378593799848,1.655065824445785,1.5223090763725007,1.4643110666755028,1.4710931698513292,1.5325027347422562,1.638922363635456,5.966188281885241,0.5254355168857363,1.3622472565293289,0.5403095165736055,0.695437903961126,1.35367226795254,1.0440491802770722,-0.2017528681316535,-0.5411517420584383,-0.3363539808106059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
2017-11-27,0.2811633169238519,11.94,11.658836683076148,5.829219386931145,705.2310839259578,685.5,605.2101353097215,0,0,0,0,-1.1293276923122892,-1.9110264977362859,-2.304405320235262,-2.5400665493012657,-2.67805766954751,-2.7434106263506846,-2.7488348143418864,-2.7035018655923544,-2.615504027461095,-2.4922680583845143,-2.1950216590989524,-1.3338323775181624,-4.116663973749674,-4.067004759922412,-3.200690081528501,-2.601887681948264,-2.67630506824376,-2.8980782020410563,-4.483005165269006,-4.304956793265012,11.239907208884949,10.449832733293345,9.626524316699971,8.920649024945371,8.36364263332559,7.945576778585034,7.648902247139555,7.455441505841806,7.348218285095579,7.312092917786145,9.381824819211808,10.256739804291648,7.055537528580285,6.178071481648708,5.375436455198116,5.464046028235407,5.605464375580753,4.838607517200031,4.009645859219446,4.2953599033090715,4.733041983805622,3.85322537882819,3.2195850666992643,2.750898770051247,2.41400283580676,2.1849106626122925,2.0462988427095885,1.9838139012724838,1.9847886981305605,2.037998270615998,3.213583544299067,3.7867489959390923,0.9708380521887283,0.571970557079522,0.8405802794561577,1.1539012237661437,1.172996824745596,0.6914236832667582,-0.5208597219674499,-0.344768099163771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
2017-11-28,1.9694542116439262,13.39,11.420545788356074,7.544049430750614,722.6092742942539,703,622.4324671117147,0,0,0,0,0.9365269103251876,-0.3588342139842009,-1.0833025968412082,-1.5379508246467786,-1.833055509330885,-2.0183544974284366,-2.1197296108771115,-2.153742327093968,-2.1328768443974084,-2.0673421279056154,-3.321537859260871,-0.989240107253584,-3.5504622608341148,-3.350845719087941,-3.8835747223074644,-3.0127586667898236,-2.5017847193699607,-2.716239316041701,-4.0033462855595365,-4.5335199773936035,12.67330240296165,11.625899639976009,10.701803083357122,9.913838130513067,9.277525790902754,8.783180351110413,8.414381947520948,8.15362485809571,7.984195307717098,7.890941211330322,10.265474457635428,12.874566340486082,6.9657525400123985,7.974663333548339,5.865533445242143,4.922963487914572,5.681689664131637,5.306421852826702,4.049604195598204,4.191713577341605,6.607046948435617,5.32955499959716,4.4551463135710785,3.8160433613177727,3.3467385803420058,3.009393550018188,2.7793322544483923,2.6379592576816755,2.5699740384063556,2.5623840953907235,3.2246279062583754,5.097958374066577,1.497806247745346,1.5969706209140775,0.7523029287117864,0.7696434105682355,1.2841375399307622,0.9911977521354698,-0.14924940178635304,-0.5045728302546317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
2017-11-29,-2.002064795380507,5.44,7.4420647953805075,1.9775544523313677,740.6923217394267,720.5,633.0336304317638,0,0,0,0,-1.0225342268119422,-1.0161264465427233,-1.3458060821381508,-1.6410872625876072,-1.863784470430816,-2.015848389421063,-2.1040409688108976,-2.135897911598267,-2.119107155027208,-2.0611252390937005,0.46129819919265846,-1.8891480336221003,-1.3788918374772114,-3.715719148832787,-3.877418993299382,-3.2549587709012884,-2.7521984740772925,-2.8097607410831937,-3.010082926996113,-4.460593268521724,7.851100800987218,9.151539783985605,9.198430773826516,8.919651879287942,8.579793828920433,8.268844912478041,8.017797687851488,7.834374874790332,7.716385275325824,7.657518238822672,11.676423372906282,9.717610567476802,10.264053556017357,7.413138571705007,6.464540877518175,5.585320485717222,5.521949612459581,5.584611433203595,4.858969395080345,4.060315006535458,3.520718617699451,3.9887547806908428,3.7472629246454465,3.407490270431905,3.0977960116127985,2.850649073450985,2.6724285474994556,2.5602645746992865,2.5076140819774095,2.506686034146975,5.850304630120473,3.601603522992076,3.8435426275212032,1.384456436209291,0.8240378295804284,0.9018881735381903,1.104402852077384,1.0959055202559769,0.6450244337234572,-0.48256640050966243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
2017-11-30,0.32933575477258703,9.17,8.840664245227412,4.146342852937953,761.2996227944623,740,648.0177519247267,0,0,0,0,-0.12128757242225607,-0.4779415660165992,-0.8671941287350828,-1.2032154809520086,-1.4650353385756518,-1.655050828775886,-1.7795907389997665,-1.84587042143699,-1.8613763224167035,-1.8334622872969113,0.8215679637302714,-2.0607376833581714,-1.1901602593020841,-3.1967336896311345,-3.2782762356230086,-3.8235496023336744,-3.1229832754246165,-2.6763038617711583,-2.8628138775796295,-4.029065650176696,8.730366933662406,9.158923870391362,9.190307695590368,8.975284795001732,8.687104041843991,8.407484156712188,8.171424662804622,7.991507242462058,7.869397351607316,7.8015641208395605,11.14927011871885,10.236017612461337,11.8376749784243,7.451178163620724,7.925549961411104,6.024469664938535,5.073018783607209,5.6478929576307415,5.2741422650897984,4.101400796697084,3.9378014411917857,4.051790009589687,3.861285761300448,3.571679733211027,3.288440891853736,3.0499865779874415,2.868950454891255,2.746862019197953,2.6801118473416774,2.6628438264127823,5.892475116499128,3.863964962773852,4.652985707030538,1.879038971327036,1.6772750508963952,0.8408081400349833,0.7716464914193447,1.1819486328178386,0.9040722298378142,-0.14604208019417708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2017-12-01,-2.6607379644945333,8.39,11.050737964494534,2.501348903053447,777.5727373280649,755,659.589129861358,0,0,0,0,-1.814254500470441,-1.351060125407773,-1.3796352246663544,-1.5271093661836808,-1.6824358160154484,-1.809771926578755,-1.897077035732402,-1.9417371912084658,-1.945519653161738,-1.9122504470300181,-1.474204532097038,0.040741120061472444,-1.8104730759425938,-1.5445466526039233,-3.545940129099015,-3.807599438604554,-3.344879457155055,-2.9165983348376723,-2.962576848091291,-3.1430636308954387,8.503455644554137,8.851354322234817,8.96164835399312,8.84522150722357,8.633085125145083,8.404794286448775,8.20056804109734,8.038388743348873,7.924197630385493,7.857605633140555,6.667810356156551,10.686696020768895,9.52874496979402,9.945800496083788,7.477894397280238,6.543464149472814,5.656560134931395,5.504945351981506,5.515806060982715,4.831021933191514,2.9801664157662264,3.431613566975191,3.472732373229876,3.3338284376204537,3.14533325752641,2.9655807818437503,2.819936914646214,2.7179781231809526,2.6612946953113377,2.647463357521417,2.5893264879961553,5.165415241738202,3.5771837295714217,3.663488592190274,1.5298316694554097,0.9155921882589988,0.8838540725248617,1.0125533823965212,0.9862113755561844,0.5649615959558822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2017-12-02,0.1260046008215987,10.28,10.1539953991784,4.232074592609689,795.8954403961675,771.5,673.0207482603031,0,0,0,0,-0.5207484329424146,-0.7602342349160243,-0.9494524173840821,-1.1597507068491741,-1.3536284674996215,-1.5119601531325466,-1.627332817525202,-1.6984734509696346,-1.7274644685319132,-1.7181309186631977,-0.4184840055300997,-0.1195403445134472,-1.881956882712434,-1.4570683296578928,-3.1045561008902247,-3.3046972632884617,-3.8398287277907297,-3.2598651441067372,-2.8627991436404474,-3.025294555512198,9.687818548184712,9.42281259334089,9.338320252852228,9.164061172284999,8.932524193300523,8.693287473148963,8.477825635617695,8.302107714719593,8.17217682718702,8.08830985855574,9.12343106846965,9.851160034614828,9.76424295771163,10.978886352107727,7.521870930009181,7.753184903922417,6.039107847997763,5.113604732245707,5.5635479505100935,5.199550557737989,3.8147718669952018,3.75179797722899,3.68968729305268,3.533438694284728,3.3429225911779152,3.1604259835000486,3.0082219383746773,2.8961071195843333,2.8266399476585327,2.7983787132441096,3.81287055932573,4.722879144942908,3.7248326760722255,4.190218210316676,1.9468125819350155,1.6303416163681663,0.8293964901739438,0.7119179405354388,1.049226575499028,0.7883135358721413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
2017-12-03,-0.9687317897763279,10.17,11.138731789776328,4.9223055346372355,812.9137055672031,784.5,687.4073870496145,0,0,0,0,-0.8194040041650235,-0.8436332568601457,-0.9549608094961524,-1.1173020586107638,-1.2836472533681136,-1.4283865587700513,-1.5395193471586854,-1.6126214908292456,-1.6475978707681673,-1.6467595730549245,-1.914123526135473,-1.5122033819516962,-0.5495572804023532,-1.9764083616456307,-1.7990378301488588,-3.5284988175261853,-3.8288369162440974,-3.4704260840974,-3.096764300095523,-3.1316593899629024,10.009272849394904,9.721687556004534,9.57594303775159,9.387603133999445,9.15751979451861,8.92047401574143,8.703448884202002,8.521859748281994,8.382474003272597,8.286566062502812,9.030293205408945,7.491933391024715,9.845940140796284,9.084282452709935,9.477842247788999,7.355582159181038,6.480509055382035,5.624752029878469,5.427494768217163,5.407924300657777,4.553127645423224,4.220001000192289,4.04186393350541,3.8420757699186185,3.630083126352337,3.4314843759826927,3.2634330845430184,3.134483403708204,3.0472363252352386,3.000657458138693,3.145925972101284,2.8420989544044377,4.450049928770185,3.2895689416419187,3.3497786449637523,1.5011727707295002,0.8909196617694893,0.8012007040423661,0.884145818383888,0.8496213300448228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
2017-12-04,-0.523063003024216,15.11,15.633063003024215,8.443177665955993,827.7533871608871,797,701.4111908701726,0,0,0,0,-0.6218433367378186,-0.7154051553257739,-0.8315614362184562,-0.9852489351470866,-1.1453592078510413,-1.2891060117322306,-1.403991834607423,-1.4844381393227715,-1.5292257794266988,-1.539740852099619,-0.4208946494173529,-1.185629106332489,-0.8818455193328351,-2.0748783052535273,-1.7875527295341542,-3.164195283251206,-3.4065716106134873,-3.916121668907298,-3.4208427747750334,-3.0601827640723176,13.409757616464967,11.87701253360272,11.157102169822565,10.659246881999568,10.239788922787952,9.87270878255044,9.557655699641735,9.296935072013524,9.09063463450706,8.93641691369302,10.310879616226837,8.859888985041191,9.008316197114798,9.125506010627062,10.177362747297666,7.369324369941227,7.494433525440809,5.952052300528931,5.073082388007418,5.439284753358597,7.146494325778403,5.90927166649777,5.299382142777006,4.864542857926923,4.505191224462092,4.202514112901662,3.9540656953980817,3.7590356698550025,3.6152301505742654,3.5189927160260552,4.4350801101969575,3.4184619557864844,3.898382145505801,3.312856821162635,3.68974391523395,1.8371282629899213,1.4919118660942448,0.7429836835405711,0.6037724797990937,0.8916254515188027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
